"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,6,4,163,134,99,35
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,8,6,161,232,137,95
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,9,9,158,324,166,158
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,2,1,166,502,131,8
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,958,164,49
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1287,166,138
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,4,4,163,189,125,64
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,11,8,159,301,161,140
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,9,8,159,331,167,164
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,730,158,21
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,0,0,167,1152,166,92
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,3,3,164,1334,167,165
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,10,6,161,240,143,97
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,9,8,159,318,163,155
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,961,162,48
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1297,167,141
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,25,7,160,3,2,1
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,26,7,160,5,3,2
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,25,4,163,5,4,1
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,3,164,20,4,1
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,3,2,165,36,12,1
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,2,1,166,10,7,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,30,9,158,11,7,4
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,21,7,160,2,1,1
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,27,8,159,8,6,2
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,3,2,165,34,11,1
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,7,5,162,18,7,0
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,3,2,165,33,10,0
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,28,8,159,20,14,6
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,41,11,156,22,14,8
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,14,4,163,43,27,16
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,7,5,162,55,16,3
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,5,4,163,105,29,4
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,1,1,166,175,41,8
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,38,9,158,47,31,16
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,10,5,162,51,31,20
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,11,6,161,112,67,45
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,7,5,162,127,30,6
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,6,4,163,303,56,20
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,3,2,165,409,73,28
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,19,4,163,59,37,22
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,22,7,160,81,50,31
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,19,7,160,223,125,98
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,4,2,165,178,41,10
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,2,1,166,408,78,28
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,3,3,164,755,128,62
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,17,6,161,93,54,39
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,4,3,164,191,109,82
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,10,5,162,295,152,143
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,6,5,162,316,58,21
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,2,2,165,754,121,63
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,7,4,163,1119,156,125
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,12,4,163,174,97,77
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,19,7,160,258,137,121
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,6,3,164,320,163,157
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,4,2,165,548,98,38
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,9,6,161,1015,147,104
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,2,1,166,1312,166,156
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,13,7,160,223,124,99
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,13,4,163,300,158,142
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,19,10,157,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,0,0,167,850,135,73
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,4,3,164,1225,164,140
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,1,1,166,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,14,5,162,278,148,130
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,20,8,159,331,167,164
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,3,2,165,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,0,0,167,1104,157,110
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,1,1,166,1293,165,155
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,4,3,164,1334,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,14,13,154,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,7,7,160,3,3,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,2,2,165,6,6,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,5,5,162,4,4,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,0,0,167,8,8,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,2,2,165,7,7,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,4,4,163,5,5,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,4,4,163,1,1,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,2,2,165,15,14,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,3,3,164,22,22,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,4,4,163,23,22,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,4,4,163,8,8,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,9,9,158,7,7,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,6,6,161,25,25,0
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,23,23,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,47,42,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,94,82,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,3,3,164,18,17,1
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,27,27,0
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,5,5,162,74,67,7
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,79,68,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,136,91,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,336,156,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,5,5,162,32,32,0
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,4,4,163,82,70,12
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,6,6,161,179,134,45
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,142,104,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,331,149,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,676,166,0
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,9,9,158,89,77,12
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,4,4,163,145,119,26
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,3,3,164,260,159,101
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,281,140,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,4,4,163,588,167,1
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1064,167,30
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,7,7,160,120,95,25
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,4,4,163,230,146,84
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,5,5,162,328,167,161
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,3,3,164,461,159,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,2,2,165,891,167,11
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,1,1,166,1273,167,110
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,5,5,162,190,140,50
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,6,6,161,293,167,126
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,3,3,164,711,167,1
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,3,3,164,1166,167,58
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1331,167,162
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,7,7,160,235,152,83
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,8,8,159,323,167,156
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,5,5,162,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,943,167,8
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1290,167,127
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,6,5,162,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,4,4,163,3,3,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,4,163,2,2,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,1,1,166,5,5,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,3,3,164,14,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,9,9,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,3,3,164,2,2,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,13,10,157,3,3,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,17,14,153,9,8,1
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,15,12,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,10,7,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,1,1,166,25,20,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,10,8,159,11,11,0
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,7,5,162,24,21,3
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,10,9,158,25,23,2
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,2,1,166,25,19,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,2,2,165,47,33,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,129,58,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,5,5,162,31,24,7
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,10,8,159,30,27,3
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,13,10,157,71,54,17
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,67,36,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,168,72,1
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,328,105,5
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,4,4,163,40,34,6
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,11,5,162,87,65,22
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,14,13,154,175,109,66
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,1,1,166,164,70,0
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,288,96,2
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,703,157,19
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,6,5,162,80,60,20
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,4,4,163,151,104,47
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,4,3,164,269,150,119
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,0,0,167,269,100,1
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,630,145,17
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1099,165,84
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,18,11,156,118,81,37
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,10,8,159,238,139,99
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,2,2,165,326,166,160
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,528,134,13
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,930,159,51
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,4,3,164,1285,167,137
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,6,4,163,199,122,77
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,12,7,160,295,160,135
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,7,6,161,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,744,153,27
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,0,0,167,1201,166,106
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1327,167,160
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,15,7,160,255,151,104
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,12,6,161,322,167,155
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,5,3,164,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,3,3,164,945,159,46
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1295,167,143
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,3,3,164,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,38,11,156,7,5,2
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,28,8,159,3,2,1
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,19,6,161,8,7,1
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,3,164,10,6,0
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,4,3,164,17,6,0
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,3,3,164,19,8,1
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,10,5,162,7,4,3
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,16,5,162,8,6,2
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,16,5,162,16,11,5
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,7,5,162,24,9,0
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,25,14,0
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,9,5,162,32,14,0
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,29,9,158,25,17,8
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,15,5,162,17,13,4
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,35,9,158,47,30,17
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,6,3,164,45,11,2
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,4,3,164,102,24,3
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,8,7,160,175,41,9
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,11,3,164,29,18,11
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,25,7,160,49,36,13
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,20,8,159,91,53,38
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,5,3,164,87,22,4
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,2,1,166,157,36,7
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,430,78,27
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,13,6,161,44,31,13
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,15,4,163,85,52,33
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,29,8,159,210,118,92
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,3,2,165,161,39,7
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,15,10,157,436,82,30
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,6,5,162,847,134,71
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,26,7,160,114,66,48
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,35,9,158,165,96,69
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,12,5,162,302,158,144
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,4,4,163,343,67,20
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,1,1,166,750,120,64
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,2,2,165,1148,156,125
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,24,8,159,171,98,73
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,2,2,165,262,137,125
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,19,8,159,326,166,160
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,7,5,162,586,99,41
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,4,3,164,999,144,100
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,4,3,164,1284,165,156
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,23,6,161,212,119,93
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,6,4,163,313,157,156
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,21,8,159,331,166,165
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,865,137,80
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,1,1,166,1215,163,130
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,4,4,163,1333,167,165
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,9,5,162,270,141,129
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,16,5,162,325,165,160
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,9,4,163,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,1068,152,111
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,4,4,163,1324,167,160
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,6,4,163,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,3,3,164,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,7,7,160,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,9,9,158,2,2,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,4,4,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,3,3,164,4,3,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,8,8,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,11,11,156,2,2,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,6,6,161,6,6,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,8,8,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,2,2,165,16,15,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,17,14,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,3,3,164,15,15,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,6,6,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,7,6,161,13,13,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,7,6,161,29,28,1
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,45,39,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,46,43,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,4,4,163,88,73,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,8,8,159,17,17,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,12,12,155,36,34,2
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,5,5,162,69,59,10
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,60,48,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,121,87,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,275,137,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,6,6,161,41,41,0
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,11,11,156,80,70,10
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,3,3,164,159,122,37
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,159,107,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,341,149,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,644,165,1
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,3,3,164,76,67,9
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,10,10,157,144,117,27
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,284,163,121
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,268,142,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,588,166,1
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,3,3,164,1062,167,29
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,7,7,160,121,104,17
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,8,8,159,219,149,70
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,7,7,160,322,166,156
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,1,1,166,475,164,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,2,2,165,903,167,8
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1276,167,114
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,3,3,164,170,131,39
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,4,4,163,295,164,131
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,689,166,2
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,3,3,164,1151,167,47
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1329,167,160
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,6,5,162,234,149,85
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,6,6,161,325,166,159
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,6,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,938,167,6
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,0,0,167,1276,167,117
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,6,6,161,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,9,7,160,3,3,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,5,5,162,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,10,6,161,5,5,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,1,1,166,10,9,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,11,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,7,7,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,4,4,163,8,7,1
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,7,7,160,7,6,1
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,4,4,163,7,7,0
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,3,3,164,23,16,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,22,15,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,7,5,162,22,16,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,6,5,162,6,5,1
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,9,7,160,15,14,1
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,12,9,158,18,17,1
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,2,2,165,44,25,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,76,33,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,4,4,163,117,51,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,11,8,159,15,15,0
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,5,162,35,28,7
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,13,10,157,84,64,20
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,0,0,167,79,40,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,140,57,0
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,3,3,164,333,105,1
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,10,9,158,47,39,8
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,15,13,154,89,65,24
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,10,7,160,174,116,58
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,183,70,1
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,2,2,165,278,107,3
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,721,157,20
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,16,12,155,100,74,26
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,11,7,160,143,99,44
