"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","n_h0_ha","rej_p","reji_p","rejcor_p","pow_p","powi_p","powcor_p","error_p","fail_p","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","N","J0_JA","cor"
"bt","bglm",10020,25,0.1,"8","2",0.025,0.5,"8:2",0.0570858283433134,0.0446107784431138,0.955389221556886,0.0256487025948104,0.0235528942115768,0.00209580838323353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.025,0.9,"8:2",0.114171656686627,0.0345309381237525,0.965469061876247,0.0497005988023952,0.0334331337325349,0.0162674650698603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.05,0,"8:2",0.042315369261477,0.0416167664670659,0.958383233532934,0.0494011976047904,0.049001996007984,0.000399201596806387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.05,0.5,"8:2",0.0527944111776447,0.0402195608782435,0.959780439121756,0.0586826347305389,0.0527944111776447,0.00588822355289421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.05,0.9,"8:2",0.122754491017964,0.036127744510978,0.963872255489022,0.0917165668662675,0.0609780439121757,0.0307385229540918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.075,0,"8:2",0.0405189620758483,0.0400199600798403,0.95998003992016,0.117165668662675,0.11377245508982,0.00339321357285429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.075,0.5,"8:2",0.0487025948103792,0.0375249500998004,0.9624750499002,0.130239520958084,0.112175648702595,0.018063872255489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.075,0.9,"8:2",0.11377245508982,0.0341317365269461,0.965868263473054,0.189321357285429,0.122155688622754,0.0671656686626746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.1,0,"8:2",0.0384231536926148,0.0378243512974052,0.962175648702595,0.233333333333333,0.219960079840319,0.013373253493014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.1,0.5,"8:2",0.0533932135728543,0.0405189620758483,0.959481037924152,0.267165668662675,0.221057884231537,0.0461077844311377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.1,0.9,"8:2",0.0979041916167665,0.0317365269461078,0.968263473053892,0.370159680638723,0.229940119760479,0.140219560878244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.125,0,"8:2",0.0388223552894212,0.03812375249501,0.96187624750499,0.451297405189621,0.399800399201597,0.051497005988024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.125,0.5,"8:2",0.0503992015968064,0.03812375249501,0.96187624750499,0.483233532934132,0.369061876247505,0.114171656686627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.125,0.9,"8:2",0.0885229540918164,0.0296407185628743,0.970359281437126,0.608682634730539,0.360878243512974,0.247804391217565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.15,0,"8:2",0.0387225548902196,0.0382235528942116,0.961776447105788,0.741516966067864,0.604790419161677,0.136726546906188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.15,0.5,"8:2",0.0442115768463074,0.0336327345309381,0.966367265469062,0.791916167664671,0.554790419161677,0.237125748502994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.15,0.9,"8:2",0.0863273453093812,0.0273453093812375,0.972654690618763,0.954491017964072,0.548403193612774,0.406087824351297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.175,0,"8:2",0.0384231536926148,0.0375249500998004,0.9624750499002,1.10429141716567,0.800698602794411,0.303592814371257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.175,0.5,"8:2",0.0457085828343313,0.0355289421157685,0.964471057884231,1.15898203592814,0.74001996007984,0.418962075848303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.175,0.9,"8:2",0.0835329341317365,0.02624750499002,0.97375249500998,1.3127744510978,0.719960079840319,0.592814371257485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,25,0.1,"8","2",0.2,0,"8:2",0.0357285429141717,0.0354291417165669,0.964570858283433,1.45279441117764,0.921357285429142,0.531437125748503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bt","bglm",10020,25,0.1,"8","2",0.2,0.5,"8:2",0.0498003992015968,0.0372255489021956,0.962774451097804,1.49031936127745,0.87564870259481,0.614670658682635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bt","bglm",10020,25,0.1,"8","2",0.2,0.9,"8:2",0.0903193612774451,0.0302395209580838,0.969760479041916,1.6185628742515,0.855988023952096,0.762574850299401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bt","bglm",10020,50,0.1,"2","8",0.001,0,"2:8",0.0109780439121756,0.0109780439121756,0.989021956087824,0.0388223552894212,0.0378243512974052,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.001,0.5,"2:8",0.0121756487025948,0.0115768463073852,0.988423153692615,0.0529940119760479,0.0414171656686627,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.001,0.9,"2:8",0.0258483033932136,0.0184630738522954,0.981536926147705,0.124950099800399,0.0407185628742515,0.00259481037924152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.025,0,"2:8",0.00908183632734531,0.00908183632734531,0.990918163672655,0.0987025948103792,0.0946107784431138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.025,0.5,"2:8",0.0127744510978044,0.012375249500998,0.987624750499002,0.120059880239521,0.0785429141716567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.025,0.9,"2:8",0.0233532934131737,0.0176646706586826,0.982335329341317,0.205788423153693,0.0604790419161677,0.00499001996007984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.05,0,"2:8",0.0093812375249501,0.0093812375249501,0.99061876247505,0.301197604790419,0.267365269461078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.05,0.5,"2:8",0.0125748502994012,0.0119760479041916,0.988023952095808,0.339221556886228,0.186826347305389,9.98003992015968e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.05,0.9,"2:8",0.0199600798403194,0.0143712574850299,0.98562874251497,0.532634730538922,0.134431137724551,0.0192614770459082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.075,0,"2:8",0.00868263473053892,0.00868263473053892,0.991317365269461,0.794810379241517,0.566367265469062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.075,0.5,"2:8",0.00978043912175649,0.00968063872255489,0.990319361277445,0.897904191616766,0.391916167664671,0.00359281437125748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.075,0.9,"2:8",0.0218562874251497,0.0155688622754491,0.984431137724551,1.26207584830339,0.28313373253493,0.0635728542914172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.1,0,"2:8",0.0092814371257485,0.0092814371257485,0.990718562874252,1.82904191616766,0.875748502994012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.1,0.5,"2:8",0.012375249500998,0.0115768463073852,0.988423153692615,1.97435129740519,0.650698602794411,0.0156686626746507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.1,0.9,"2:8",0.0248502994011976,0.0179640718562874,0.982035928143713,2.59740518962076,0.488622754491018,0.175548902195609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.125,0,"2:8",0.0092814371257485,0.0092814371257485,0.990718562874252,3.48243512974052,0.990518962075848,0.00199600798403194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.125,0.5,"2:8",0.0110778443113772,0.0108782435129741,0.989121756487026,3.67215568862275,0.857385229540918,0.0838323353293413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.125,0.9,"2:8",0.0211576846307385,0.0157684630738523,0.984231536926148,4.38413173652695,0.716566866267465,0.363073852295409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.15,0,"2:8",0.00768463073852295,0.00758483033932136,0.992415169660679,5.38293413173653,1,0.0450099800399202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.15,0.5,"2:8",0.0103792415169661,0.0100798403193613,0.989920159680639,5.6061876247505,0.966566866267465,0.277844311377246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.15,0.9,"2:8",0.0228542914171657,0.0163672654690619,0.983632734530938,6.19570858283433,0.887824351297405,0.618363273453094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.175,0,"2:8",0.00868263473053892,0.00868263473053892,0.991317365269461,6.92604790419162,1,0.316566866267465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.175,0.5,"2:8",0.00988023952095808,0.00958083832335329,0.990419161676647,7.02385229540918,0.993712574850299,0.575049900199601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.175,0.9,"2:8",0.0182634730538922,0.0135728542914172,0.986427145708583,7.31207584830339,0.967864271457086,0.820658682634731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"2","8",0.2,0,"2:8",0.00678642714570858,0.00668662674650699,0.993313373253493,7.68373253493014,1,0.723552894211577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bt","bglm",10020,50,0.1,"2","8",0.2,0.5,"2:8",0.0103792415169661,0.00988023952095808,0.990119760479042,7.72984031936128,0.999600798403194,0.842015968063872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bt","bglm",10020,50,0.1,"2","8",0.2,0.9,"2:8",0.0240518962075848,0.017564870259481,0.982435129740519,7.82754491017964,0.994610778443114,0.948003992015968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bt","bglm",10020,50,0.1,"8","2",0.001,0,"8:2",0.0409181636726547,0.0401197604790419,0.959880239520958,0.00998003992015968,0.00998003992015968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.001,0.5,"8:2",0.0502994011976048,0.0392215568862275,0.960778443113772,0.0159680638722555,0.0148702594810379,0.00109780439121756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.001,0.9,"8:2",0.105489021956088,0.0342315369261477,0.965768463073852,0.0279441117764471,0.0198602794411178,0.00808383233532934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.025,0,"8:2",0.0459081836327345,0.0450099800399202,0.95499001996008,0.0250499001996008,0.0248502994011976,0.000199600798403194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.025,0.5,"8:2",0.050998003992016,0.0392215568862275,0.960778443113772,0.0315369261477046,0.0280439121756487,0.00349301397205589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.025,0.9,"8:2",0.0998003992015968,0.0338323353293413,0.966167664670659,0.0570858283433134,0.0396207584830339,0.0174650698602794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.05,0,"8:2",0.0429141716566866,0.0419161676646707,0.958083832335329,0.0756487025948104,0.0738522954091816,0.00179640718562874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.05,0.5,"8:2",0.0506986027944112,0.0403193612774451,0.959680638722555,0.0868263473053892,0.0765469061876247,0.0102794411177645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.05,0.9,"8:2",0.115269461077844,0.0392215568862275,0.960778443113772,0.127245508982036,0.0847305389221557,0.0425149700598802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.075,0,"8:2",0.0403193612774451,0.0393213572854291,0.960678642714571,0.211576846307385,0.20059880239521,0.0109780439121756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.075,0.5,"8:2",0.0473053892215569,0.0375249500998004,0.9624750499002,0.228343313373254,0.191017964071856,0.0373253493013972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.075,0.9,"8:2",0.102694610778443,0.0345309381237525,0.965469061876247,0.324950099800399,0.206686626746507,0.118263473053892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.1,0,"8:2",0.0421157684630739,0.0410179640718563,0.958982035928144,0.479540918163673,0.422854291417166,0.056686626746507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.1,0.5,"8:2",0.0511976047904192,0.0393213572854291,0.960678642714571,0.516167664670659,0.390119760479042,0.126047904191617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.1,0.9,"8:2",0.0982035928143713,0.0330339321357285,0.966966067864271,0.646207584830339,0.385229540918164,0.260978043912176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.125,0,"8:2",0.0416167664670659,0.0411177644710579,0.958882235528942,0.915369261477046,0.70499001996008,0.210379241516966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.125,0.5,"8:2",0.0454091816367265,0.0362275449101796,0.96377245508982,0.957884231536926,0.646506986027944,0.311377245508982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.125,0.9,"8:2",0.0887225548902196,0.0295409181636727,0.970459081836327,1.11926147704591,0.632435129740519,0.486826347305389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.15,0,"8:2",0.0401197604790419,0.0397205588822355,0.960279441117764,1.39251497005988,0.908083832335329,0.484431137724551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.15,0.5,"8:2",0.0449101796407186,0.0351297405189621,0.964870259481038,1.43622754491018,0.85499001996008,0.5812375249501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.15,0.9,"8:2",0.0908183632734531,0.031437125748503,0.968562874251497,1.55908183632735,0.830039920159681,0.729041916167665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.175,0,"8:2",0.0382235528942116,0.037624750499002,0.962375249500998,1.76566866267465,0.987125748502994,0.778542914171657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.175,0.5,"8:2",0.0469061876247505,0.0373253493013972,0.962674650698603,1.77345309381238,0.963073852295409,0.810379241516966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.175,0.9,"8:2",0.099001996007984,0.0318363273453094,0.968163672654691,1.8439121756487,0.946706586826347,0.897205588822355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,50,0.1,"8","2",0.2,0,"8:2",0.036127744510978,0.0353293413173653,0.964670658682635,1.93483033932136,0.998702594810379,0.936127744510978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bt","bglm",10020,50,0.1,"8","2",0.2,0.5,"8:2",0.0414171656686627,0.0340319361277445,0.965968063872256,1.93962075848303,0.994211576846307,0.945409181636726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bt","bglm",10020,50,0.1,"8","2",0.2,0.9,"8:2",0.0893213572854291,0.0303393213572854,0.969660678642715,1.96616766467066,0.989620758483034,0.976546906187625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bt","bglm",10020,100,0.1,"2","8",0.001,0,"2:8",0.0108782435129741,0.0107784431137725,0.989221556886228,0.0394211576846307,0.0390219560878243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.001,0.5,"2:8",0.0122754491017964,0.0122754491017964,0.987724550898204,0.0456087824351297,0.0377245508982036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.001,0.9,"2:8",0.0236526946107784,0.0173652694610778,0.982634730538922,0.0915169660678643,0.0321357285429142,0.00219560878243513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.025,0,"2:8",0.011377245508982,0.0112774451097804,0.98872255489022,0.140419161676647,0.131736526946108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.025,0.5,"2:8",0.0132734530938124,0.0125748502994012,0.987425149700599,0.161177644710579,0.105189620758483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.025,0.9,"2:8",0.0220558882235529,0.0165668662674651,0.983433133732535,0.250299401197605,0.0735528942115768,0.00748502994011976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.05,0,"2:8",0.00718562874251497,0.00718562874251497,0.992814371257485,0.587225548902196,0.454690618762475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.05,0.5,"2:8",0.0107784431137725,0.0102794411177645,0.989720558882236,0.623652694610778,0.305988023952096,0.000898203592814371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.05,0.9,"2:8",0.0207584830339321,0.0153692614770459,0.984630738522954,0.956986027944112,0.223353293413174,0.042814371257485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.075,0,"2:8",0.0116766467065868,0.0116766467065868,0.988323353293413,1.81117764471058,0.867265469061876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.075,0.5,"2:8",0.00998003992015968,0.0093812375249501,0.99061876247505,1.96956087824351,0.639620758483034,0.0179640718562874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.075,0.9,"2:8",0.0230538922155689,0.0176646706586826,0.982335329341317,2.60339321357285,0.492015968063872,0.171956087824351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.1,0,"2:8",0.00818363273453094,0.00818363273453094,0.991816367265469,4.0561876247505,0.994411177644711,0.00518962075848303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.1,0.5,"2:8",0.0127744510978044,0.012375249500998,0.987624750499002,4.25878243512974,0.906087824351297,0.129540918163673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.1,0.9,"2:8",0.0263473053892216,0.0201596806387226,0.979840319361277,4.90269461077844,0.770558882235529,0.426946107784431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.125,0,"2:8",0.0101796407185629,0.0101796407185629,0.989820359281437,6.4059880239521,1,0.168463073852295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.125,0.5,"2:8",0.0116766467065868,0.0107784431137725,0.989221556886228,6.54331337325349,0.988223552894212,0.463373253493014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.125,0.9,"2:8",0.0241516966067864,0.0172654690618762,0.982734530938124,6.93532934131736,0.943512974051896,0.748802395209581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.15,0,"2:8",0.00988023952095808,0.00988023952095808,0.990119760479042,7.64710578842315,1,0.698203592814371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.15,0.5,"2:8",0.00968063872255489,0.00878243512974052,0.991217564870259,7.71536926147705,0.999700598802395,0.831437125748503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.15,0.9,"2:8",0.0243512974051896,0.0178642714570858,0.982135728542914,7.80279441117764,0.994810379241517,0.940718562874251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.175,0,"2:8",0.00998003992015968,0.00998003992015968,0.99001996007984,7.96387225548902,1,0.96437125748503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.175,0.5,"2:8",0.0104790419161677,0.0101796407185629,0.989820359281437,7.97275449101796,1,0.978043912175649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.175,0.9,"2:8",0.0203592814371257,0.0151696606786427,0.984830339321357,7.98712574850299,0.999700598802395,0.994211576846307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"2","8",0.2,0,"2:8",0.00828343313373254,0.00828343313373254,0.991716566866267,7.99840319361277,1,0.998403193612774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","bglm",10020,100,0.1,"2","8",0.2,0.5,"2:8",0.0107784431137725,0.0103792415169661,0.989620758483034,7.99930139720559,1,0.999301397205589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","bglm",10020,100,0.1,"2","8",0.2,0.9,"2:8",0.0208582834331337,0.0148702594810379,0.985129740518962,7.99960079840319,1,0.999700598802395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","bglm",10020,100,0.1,"8","2",0.001,0,"8:2",0.0417165668662675,0.0410179640718563,0.958982035928144,0.0112774451097804,0.0112774451097804,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","bglm",10020,100,0.1,"8","2",0.001,0.5,"8:2",0.0518962075848303,0.0405189620758483,0.959481037924152,0.0143712574850299,0.0134730538922156,0.000898203592814371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","bglm",10020,100,0.1,"8","2",0.001,0.9,"8:2",0.104491017964072,0.0342315369261477,0.965768463073852,0.025249500998004,0.0192614770459082,0.00598802395209581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","bglm",10020,100,0.1,"8","2",0.025,0,"8:2",0.0426147704590818,0.0416167664670659,0.958383233532934,0.0301397205588822,0.0301397205588822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","bglm",10020,100,0.1,"8","2",0.025,0.5,"8:2",0.0526946107784431,0.0416167664670659,0.958383233532934,0.0463073852295409,0.0416167664670659,0.00469061876247505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","bglm",10020,100,0.1,"8","2",0.025,0.9,"8:2",0.0987025948103792,0.0315369261477046,0.968463073852295,0.0649700598802395,0.0455089820359281,0.0194610778443114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","bglm",10020,100,0.1,"8","2",0.05,0,"8:2",0.0409181636726547,0.0402195608782435,0.959780439121756,0.138822355289421,0.133433133732535,0.00538922155688623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
