"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"303","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,30,7,160,287,148,139
"304","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,0,0,167,358,68,23
"305","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,6,4,163,707,114,54
"306","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,6,4,163,1153,160,117
"307","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,13,6,161,165,92,73
"308","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,1,1,166,265,142,123
"309","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,22,6,161,328,166,162
"310","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,2,2,165,664,108,48
"311","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,4,2,165,1063,152,103
"312","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,1,1,166,1316,167,159
"313","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,1,1,166,210,115,95
"314","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,11,9,158,312,158,154
"315","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,15,7,160,334,167,167
"316","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,6,5,162,913,138,87
"317","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,2,2,165,1220,164,128
"318","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,3,2,165,1326,166,164
"319","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,8,5,162,261,138,123
"320","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,24,6,161,332,167,165
"321","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,22,8,159,334,167,167
"322","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,5,4,163,1103,156,118
"323","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,6,3,164,1311,166,160
"324","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,7,5,162,1336,167,167
"325","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,3,3,0
"326","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,3,3,164,1,1,0
"327","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,9,9,158,0,0,0
"328","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,1,1,166,8,8,0
"329","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,6,6,0
"330","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,3,3,164,5,5,0
"331","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,9,9,158,5,5,0
"332","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,5,5,0
"333","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,10,10,157,5,5,0
"334","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,8,8,0
"335","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,17,17,0
"336","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,4,4,163,22,20,0
"337","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,4,4,163,9,9,0
"338","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,6,6,161,9,9,0
"339","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,23,23,0
"340","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,32,29,0
"341","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,57,51,0
"342","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,3,3,164,98,71,0
"343","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,29,28,1
"344","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,7,7,160,39,36,3
"345","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,89,77,12
"346","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,59,48,0
"347","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,142,104,0
"348","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,317,152,0
"349","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,7,7,160,44,39,5
"350","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,10,10,157,76,64,12
"351","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,13,13,154,169,123,46
"352","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,143,102,0
"353","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,312,146,0
"354","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,675,167,1
"355","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,4,4,163,77,68,9
"356","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,12,12,155,148,116,32
"357","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,279,159,120
"358","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,286,142,0
"359","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,597,165,0
"360","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1070,167,27
"361","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,140,110,30
"362","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,8,8,159,248,158,90
"363","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,9,8,159,322,167,155
"364","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,3,3,164,411,157,0
"365","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,2,2,165,893,167,10
"366","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1273,167,117
"367","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,9,9,158,192,136,56
"368","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,4,4,163,299,165,134
"369","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,4,4,163,334,167,167
"370","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,3,3,164,677,167,2
"371","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,0,0,167,1157,167,54
"372","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1323,167,154
"373","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,236,150,86
"374","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,2,2,165,326,167,159
"375","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,5,5,162,334,167,167
"376","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,918,167,7
"377","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,3,3,164,1282,167,120
"378","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"379","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,6,6,161,2,2,0
"380","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,8,7,160,3,3,0
"381","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,4,163,3,3,0
"382","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,8,7,0
"383","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,15,9,0
"384","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,0,0,167,7,7,0
"385","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,10,9,158,5,5,0
"386","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,4,163,4,2,2
"387","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,11,9,158,5,5,0
"388","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,4,3,164,12,7,0
"389","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,32,13,0
"390","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,28,15,0
"391","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,5,5,162,14,14,0
"392","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,3,3,164,15,12,3
"393","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,3,3,164,32,27,5
"394","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,31,16,0
"395","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,4,4,163,40,29,0
"396","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,4,4,163,130,59,0
"397","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,17,12,155,24,18,6
"398","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,4,4,163,45,37,8
"399","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,8,7,160,91,68,23
"400","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,65,33,0
"401","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,0,0,167,156,70,0
"402","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,315,103,1
"403","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,7,5,162,32,29,3
"404","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,7,7,160,85,63,22
"405","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,7,6,161,160,105,55
"406","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,133,61,0
"407","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,286,97,0
"408","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,693,152,13
"409","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,9,8,159,95,74,21
"410","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,13,8,159,156,107,49
"411","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,6,6,161,279,154,125
"412","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,296,98,5
"413","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,594,142,13
"414","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,1,166,1123,165,83
"415","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,15,9,158,139,93,46
"416","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,3,164,256,149,107
"417","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,14,8,159,322,167,155
"418","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,2,2,165,519,136,13
"419","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,931,161,38
"420","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,3,3,164,1299,167,147
"421","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,19,8,159,200,125,75
"422","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,6,5,162,302,163,139
"423","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,10,8,159,333,167,166
"424","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,717,150,19
"425","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1192,166,97
"426","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1328,167,161
"427","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,5,4,163,259,150,109
"428","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,2,2,165,325,165,160
"429","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,16,9,158,334,167,167
"430","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,954,162,48
"431","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,6,6,161,1296,167,140
"432","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"433","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,26,4,163,6,5,1
"434","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,20,5,162,0,0,0
"435","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,23,10,157,6,5,1
"436","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,8,6,161,24,8,0
"437","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,3,2,165,28,7,0
"438","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,1,1,166,21,8,0
"439","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,22,7,160,12,8,4
"440","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,22,7,160,13,10,3
"441","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,22,7,160,9,6,3
"442","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,3,2,165,35,11,1
"443","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,1,166,21,7,1
"444","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,2,1,166,40,11,2
"445","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,18,6,161,9,6,3
"446","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,23,7,160,18,12,6
"447","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,21,5,162,42,28,14
"448","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,4,2,165,65,17,1
"449","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,2,165,97,28,2
"450","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,2,1,166,144,30,7
"451","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,17,4,163,28,16,12
"452","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,16,4,163,42,29,13
"453","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,22,5,162,98,61,37
"454","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,130,29,6
"455","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,3,2,165,238,46,15
"456","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,5,4,163,493,91,33
"457","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,29,7,160,58,39,19
"458","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,14,7,160,111,69,42
"459","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,16,6,161,213,121,92
"460","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,9,7,160,226,49,11
"461","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,6,3,164,363,76,24
"462","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,6,4,163,768,122,64
"463","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,12,4,163,108,63,45
"464","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,10,4,163,183,104,79
"465","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,13,5,162,289,151,138
"466","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,1,1,166,336,68,25
"467","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,0,0,167,818,131,69
"468","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,1,1,166,1151,157,124
"469","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,7,3,164,172,97,75
"470","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,19,5,162,247,130,117
"471","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,17,6,161,325,165,160
"472","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,3,2,165,596,102,46
"473","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,3,3,164,1092,157,112
"474","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,3,2,165,1306,167,160
"475","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,32,9,158,203,114,89
"476","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,26,7,160,311,158,153
"477","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,9,4,163,332,166,166
"478","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,824,127,75
"479","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,0,0,167,1195,161,131
"480","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,4,2,165,1336,167,167
"481","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,20,6,161,290,153,137
"482","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,20,5,162,329,166,163
"483","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,23,7,160,334,167,167
"484","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,3,2,165,1056,148,108
"485","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,1,1,166,1313,167,161
"486","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,5,3,164,1336,167,167
"487","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,4,4,163,2,2,0
"488","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,5,5,162,1,1,0
"489","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,7,7,160,1,1,0
"490","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,6,6,0
"491","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,8,8,0
"492","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,7,7,0
"493","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,4,4,163,7,7,0
"494","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"495","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,9,8,159,5,5,0
"496","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,4,3,164,7,6,0
"497","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,17,17,0
"498","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,21,21,0
"499","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,11,11,156,12,12,0
"500","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,11,11,156,8,8,0
"501","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,9,8,159,21,21,0
"502","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,42,35,0
"503","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,48,45,0
"504","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,113,81,0
"505","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,7,7,160,13,13,0
"506","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,39,35,4
"507","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,9,9,158,78,71,7
"508","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,62,52,0
"509","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,117,89,0
"510","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,307,149,0
"511","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,31,30,1
"512","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,12,12,155,78,70,8
"513","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,11,11,156,172,127,45
"514","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,143,96,0
"515","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,283,145,0
"516","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,681,167,0
"517","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,6,6,161,88,82,6
"518","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,8,8,159,142,115,27
"519","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,5,5,162,268,160,108
"520","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,2,2,165,227,126,0
"521","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,3,3,164,546,164,1
"522","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1097,167,33
"523","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,3,3,164,147,118,29
"524","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,9,9,158,228,147,81
"525","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,1,1,166,321,167,154
"526","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,441,162,0
"527","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,886,167,7
"528","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,4,4,163,1287,167,124
"529","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,5,5,162,185,140,45
"530","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,11,11,156,296,164,132
"531","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,334,167,167
"532","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,717,166,1
"533","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1160,167,56
"534","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1335,167,166
"535","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,5,5,162,247,157,90
"536","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,324,167,157
"537","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,6,6,161,333,167,166
"538","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,920,167,12
"539","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1283,167,120
"540","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1336,167,167
"541","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,14,12,155,2,2,0
"542","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,11,7,160,0,0,0
"543","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,4,163,3,3,0
"544","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,4,4,163,11,10,0
"545","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,4,4,163,5,5,0
"546","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,6,6,0
"547","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,17,13,154,2,1,1
"548","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,5,162,5,5,0
"549","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,12,10,157,7,5,2
"550","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,17,11,0
"551","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,9,9,0
"552","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,25,16,0
"553","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,6,5,162,9,8,1
"554","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,5,5,162,12,10,2
"555","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,8,6,161,23,20,3
"556","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,2,2,165,30,21,0
"557","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,51,29,0
"558","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,0,0,167,116,55,0
"559","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,11,7,160,21,19,2
"560","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,6,161,36,31,5
"561","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,8,7,160,84,60,24
"562","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,74,40,0
"563","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,158,66,0
"564","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,345,115,2
"565","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,4,4,163,45,36,9
"566","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,9,9,158,93,70,23
"567","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,7,6,161,171,116,55
"568","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,4,3,164,161,66,1
"569","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,339,113,2
"570","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,717,152,25
"571","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,9,6,161,76,56,20
"572","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,6,5,162,155,106,49
"573","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,6,4,163,277,156,121
"574","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,337,112,2
"575","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,2,2,165,626,139,19
"576","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,4,4,163,1139,166,89
"577","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,6,6,161,158,102,56
"578","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,5,4,163,259,152,107
"579","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,5,5,162,318,165,153
"580","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,489,134,7
"581","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,883,156,35
"582","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1294,167,138
"583","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,4,4,163,199,125,74
"584","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,5,5,162,292,160,132
"585","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,3,2,165,334,167,167
"586","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,711,151,24
"587","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1142,166,86
"588","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1329,167,160
"589","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,14,10,157,234,143,91
"590","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,4,4,163,323,166,157
"591","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,7,160,334,167,167
"592","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,961,162,49
"593","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1301,167,142
"594","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"595","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,37,10,157,7,4,3
"596","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,28,9,158,4,3,1
"597","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,22,8,159,11,7,4
"598","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,36,9,1
"599","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,4,2,165,20,6,0
"600","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,4,4,163,3,3,0
"601","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,6,2,165,9,8,1
"602","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,11,4,163,19,11,8
"603","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,27,6,161,11,8,3
"604","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,4,2,165,42,13,0
"605","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,40,9,2
"606","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,4,4,163,30,13,1
"607","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,25,7,160,13,8,5
"608","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,34,13,154,21,17,4
